scorer,DeepCut_resnet50_Operant_V2May20shuffle1_960000,DeepCut_resnet50_Operant_V2May20shuffle1_960000,DeepCut_resnet50_Operant_V2May20shuffle1_960000,DeepCut_resnet50_Operant_V2May20shuffle1_960000,DeepCut_resnet50_Operant_V2May20shuffle1_960000,DeepCut_resnet50_Operant_V2May20shuffle1_960000,DeepCut_resnet50_Operant_V2May20shuffle1_960000,DeepCut_resnet50_Operant_V2May20shuffle1_960000,DeepCut_resnet50_Operant_V2May20shuffle1_960000,DeepCut_resnet50_Operant_V2May20shuffle1_960000,DeepCut_resnet50_Operant_V2May20shuffle1_960000,DeepCut_resnet50_Operant_V2May20shuffle1_960000,DeepCut_resnet50_Operant_V2May20shuffle1_960000,DeepCut_resnet50_Operant_V2May20shuffle1_960000,DeepCut_resnet50_Operant_V2May20shuffle1_960000,DeepCut_resnet50_Operant_V2May20shuffle1_960000,DeepCut_resnet50_Operant_V2May20shuffle1_960000,DeepCut_resnet50_Operant_V2May20shuffle1_960000,DeepCut_resnet50_Operant_V2May20shuffle1_960000,DeepCut_resnet50_Operant_V2May20shuffle1_960000,DeepCut_resnet50_Operant_V2May20shuffle1_960000
bodyparts,Observer Nose,Observer Nose,Observer Nose,Observer Right ear,Observer Right ear,Observer Right ear,Observer Left ear,Observer Left ear,Observer Left ear,Demo Nose,Demo Nose,Demo Nose,Demo Right ear,Demo Right ear,Demo Right ear,Demo Left ear,Demo Left ear,Demo Left ear,Light,Light,Light
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
8,642.2207298,272.2679415,0.093229249,632.5755081,280.5117474,0.806947947,630.2518506,266.0411586,0.414886326,625.5019097,48.53120327,0.998852849,617.6443651,138.6231542,0.99879694,605.1995993,142.1254838,0.998143673,640.9924588,281.9805939,0.12
9,642.1234202,272.5578566,0.194679692,632.3046775,280.6787686,0.844512701,630.1226864,266.2961144,0.239442155,393.7069359,146.4144797,0.999991417,615.5918252,144.6521375,1,604.609453,154.6595345,0.999999285,639.6821887,276.1823985,0.11
10,642.7644701,272.1237898,0.784696996,633.2425239,283.9780642,0.715654373,629.4300145,265.2779765,0.062659688,392.0990531,143.7472458,0.99997735,381.277144,151.1795111,0.999998689,383.5232942,136.4214764,0.999918103,639.7633014,275.7895444,0.23
11,390.0687428,147.485826,0.645516157,270.2091274,224.6728616,0.836263955,264.6228409,223.6883943,0.067394152,391.8746746,142.8765302,0.999907374,379.3210886,150.1845493,0.999992847,380.7265254,134.9381459,0.999586165,631.403688,39.81076145,0.02
12,262.468354,204.3875265,0.773548543,267.5123791,217.3197913,0.992875099,261.9171768,219.765185,0.290977061,625.6512208,50.28551137,0.999966979,378.4121053,147.530216,0.999983907,381.7230184,132.7754029,0.999982238,633.3188477,45.71342039,0.16
13,631.9989269,265.0550253,0.996676683,263.1364563,215.2028482,0.9998945,257.7070794,216.6159034,0.938771665,623.8826308,51.13017738,0.999083519,614.0135298,45.02000403,0.99870348,382.7053006,132.7763996,0.995893836,632.2599936,41.3691988,0.06
14,627.052478,363.9268336,0.86572206,261.8867171,214.8120742,0.999992251,256.7877135,216.8617401,0.990508795,624.5724163,50.87293851,0.999940753,612.4049942,45.33158433,0.999876618,382.6804621,131.9195777,0.99944967,630.5030217,38.88657284,0.27
15,253.5367825,203.9229889,0.329274118,260.9867418,214.697253,0.999996662,255.1583211,216.7934957,0.997994661,624.4779398,49.13449812,0.999316335,613.4655157,43.79062982,0.999175727,381.9941307,131.7661538,0.996636748,630.418772,38.93373966,0.07
16,254.5533695,204.1024036,0.255771846,260.5481169,215.5440094,0.999989629,255.0689301,217.7446904,0.997109711,588.4686873,340.6720294,0.997342169,594.4084911,332.2362643,0.99999094,382.8671715,132.449916,0.991005898,632.1650474,42.33447063,0.02
17,253.1542735,204.169528,0.438110232,260.3250324,214.1769071,0.999999046,253.46182,216.9766998,0.998971343,624.2168326,50.21752405,0.933936477,614.3072212,45.00741804,0.952851117,382.751487,133.2112362,0.984284043,632.7217515,42.72273791,0.01
18,253.1770052,204.0831728,0.224076152,260.2465365,214.4931905,0.999997258,253.4174415,217.4156954,0.994272351,623.8246212,50.53640151,0.998777926,613.2575246,44.33642882,0.999096036,383.4096012,134.2037046,0.998251855,633.0808582,47.10735893,0.02
19,571.7645008,364.2715728,0.240657449,260.3859565,214.9528863,0.999992728,253.6477122,218.2078837,0.994674444,622.817245,50.85410082,0.997239113,614.5029397,45.10481286,0.994517505,616.8009756,41.86415648,0.951282084,631.8560293,40.81981349,0.03
20,253.7995809,205.2879543,0.002442532,260.7825939,215.6227851,0.999895334,254.5165555,218.819435,0.992872238,622.3441544,51.30793828,0.999569595,613.6379161,44.40193728,0.999158859,616.9003456,41.44010329,0.969278574,633.8232844,47.40463877,0.03
21,252.1400151,211.1391237,0.004626296,260.8131225,216.0557537,0.999945641,253.5548595,219.8336976,0.995713353,622.1088922,50.6725111,0.999078393,613.0847237,44.52615893,0.998439014,382.0188038,133.5859083,0.999653339,630.661886,40.46499658,0.03
22,252.1277242,211.4083312,0.002548283,260.9403763,216.3479109,0.999891758,253.8520153,220.0091215,0.994220376,622.6842771,51.61852926,0.998680174,613.8670822,45.24250543,0.998364031,382.0285213,135.1009114,0.998526454,634.0785372,47.3118782,0.10
23,248.3836017,212.986224,0.000723397,260.5406504,216.4427638,0.999063671,253.2070429,220.3777533,0.973355114,384.3597162,145.3887527,0.996993065,373.6252613,147.4855047,0.972587466,382.2025745,135.0283425,0.998661637,634.4248972,48.35391927,0.01
24,248.2513123,203.3176759,0.681698322,262.7660151,212.4147542,1,248.9642906,218.1941113,1,384.606262,145.6918817,0.999943018,368.6544888,145.4988384,0.999992728,378.5530931,133.3729959,0.999999642,389.9263297,143.3975356,0.00
25,251.8772004,200.1712761,0.02499458,264.0927434,211.5577006,1,249.1997871,216.3859029,1,385.1750891,143.943651,0.999988079,370.6041663,145.0036378,0.999999046,378.8265686,132.9224336,0.999999881,389.259261,143.1189489,0.00
26,280.5866528,285.2316421,0.047953039,266.6676664,211.338623,1,249.7875056,216.0825548,1,386.226275,146.48184,0.999987483,369.7434382,146.774081,0.999998212,379.4849378,133.737905,0.999999881,289.2305274,271.3637989,0.00
27,275.1952763,285.162631,0.038505655,265.6775484,211.3175807,1,249.5500975,216.8022981,1,385.4845726,144.9810863,0.999996305,371.0797045,145.5338142,0.999999762,379.8317839,133.3175937,1,390.2579455,143.4802096,0.00
28,275.1943284,285.2578802,0.234909818,266.905342,211.4276328,1,250.4751558,216.1397038,1,386.9321589,142.8565645,0.999999762,371.505933,145.573817,1,378.6973382,131.7581008,1,286.6716695,281.3190179,0.00
29,259.8141346,199.9910851,0.009211402,266.7125475,211.8284135,1,250.2525244,215.5844913,1,388.2088887,142.7044673,1,373.3627892,145.6652553,1,378.3749318,130.4708949,1,389.9332354,142.6293466,0.00
30,275.5264492,285.3326427,0.162575379,266.7852452,211.5895805,1,250.8311348,215.7729599,1,389.5546893,140.762247,1,375.6332626,146.2931085,1,377.8676333,127.9054842,1,286.1507843,281.5948882,0.00
31,275.3214324,286.0626013,0.138726786,267.4274982,211.0663013,1,251.2147861,214.975975,1,392.3996696,137.8589926,0.999999762,379.6618524,144.2965956,1,378.7642412,127.5128965,1,286.9559743,281.437887,0.00
32,275.0592686,285.5889884,0.220245808,267.165779,210.8341036,1,251.4465175,214.2286632,1,394.2481978,134.0252187,1,381.0469393,141.5576267,1,378.547843,125.6997324,1,286.5607872,281.3417332,0.00
33,273.5928025,284.3475809,0.639926851,267.6418225,210.6120367,1,251.7805114,214.2571864,1,396.505954,131.4178867,1,382.8683486,139.6125369,1,381.0036014,122.467967,1,286.6677444,273.4214125,0.00
34,273.3970733,283.5335824,0.976131797,267.941395,210.0378013,1,252.0423317,214.4741888,1,399.234611,128.8503072,1,387.2196083,136.957119,1,385.2632036,119.4377735,1,286.9971473,272.4688721,0.00
35,272.5855532,282.3532743,0.956041455,267.3537938,209.9418688,1,251.8468337,214.180052,1,403.0944324,129.3486505,1,392.491117,134.6607633,1,390.8522775,117.8997793,1,287.0811181,273.1555119,0.00
36,274.0417467,283.8005376,0.9628461,267.0534741,209.7913933,1,251.658412,214.1696353,1,406.7286446,129.9781017,1,395.8844719,133.4623356,1,393.7968445,117.2885897,1,287.1599197,272.9121256,0.00
37,273.1754308,283.3096048,0.220751077,268.2018334,210.3643298,1,252.3738508,213.8793867,1,414.7683802,128.7842185,0.999999762,399.1971231,133.9995114,1,396.5971314,116.1922903,1,287.1217947,272.5997763,0.00
38,272.6612597,283.8450593,0.27674979,268.6602681,210.1592746,1,252.733861,213.5112067,1,412.1543702,127.4619884,0.999998808,399.0409832,132.2592558,1,395.2531525,115.2416697,1,411.0126514,132.0253878,0.00
39,272.6471047,283.4864196,0.632890403,268.7103537,209.9751306,1,252.4968357,213.6343896,1,412.449765,128.2615821,0.999999642,398.6739337,133.9035032,1,395.5846591,115.9071539,1,411.6144724,133.7071447,0.00
40,273.0935779,283.6220708,0.35076046,268.9029093,210.0489368,1,252.9354942,213.050361,1,411.1929057,125.2326555,0.999993205,399.2418098,132.4731585,1,395.172626,115.1786727,1,409.7884645,132.8922119,0.00
41,273.3448009,283.5619989,0.292325556,268.8667819,210.1296935,1,252.9206686,213.5219103,1,415.7116108,124.6866995,0.999995232,399.0603838,128.9821529,1,394.3700862,113.5174913,1,410.9367843,132.2123098,0.00
42,273.5435529,283.6674442,0.21387738,268.5386162,210.2578487,1,252.6798925,213.3974694,1,416.7042408,123.4960449,0.999998569,399.161624,127.4696758,1,392.9479578,112.3300443,1,411.9895713,133.7527828,0.00
43,272.0786576,283.9781495,0.229006529,269.5394046,210.4440241,1,253.4379277,213.8230314,1,417.9108505,122.7535801,0.999998331,399.2075129,128.9843037,1,391.9657431,111.8622305,1,407.923399,129.5356283,0.00
44,262.1681762,197.7560949,0.058931027,268.7718234,210.5679512,1,252.6922636,213.8494716,1,410.7830527,121.9947205,0.999987721,397.064181,126.8719263,1,391.1152492,111.7572095,1,409.791234,129.4102364,0.00
45,271.5688179,284.8197113,0.157809287,268.9851066,210.5164666,1,252.545783,213.4395918,1,406.7911322,124.0993308,0.999999762,397.0927945,129.4517531,1,393.5474553,113.6376517,1,407.5606363,130.3781486,0.00
46,271.2127156,283.1836758,0.224119619,267.6969741,209.9656572,1,252.0359974,213.9917758,1,404.1758579,128.0776644,1,396.0249548,131.8847166,1,393.9899077,116.5334772,1,286.0982919,279.5925136,0.00
47,271.162842,282.7871808,0.308159411,267.5929862,209.8072367,1,252.0283699,214.1523228,1,404.1928678,128.6669064,0.999999762,395.1420786,133.1926477,1,392.7155142,116.2209117,1,522.4241831,27.50674796,0.00
48,271.8599303,282.7737561,0.226365119,266.2061982,209.5558763,1,251.1638274,214.6720691,1,402.2071407,124.83127,0.999979019,393.2287683,130.5928249,0.999999881,389.8268663,114.4494159,1,522.5048829,28.00923766,0.01
49,272.3031068,283.3400858,0.14335911,266.7149868,209.1001334,1,251.359395,214.2581749,1,399.5604987,117.8915423,0.999980688,388.8816975,129.1258779,0.999999881,386.0075389,114.0198405,1,525.3571506,26.65785789,0.57
50,271.5330515,282.3441888,0.144743323,266.263309,209.7943835,1,251.1908131,214.4236166,1,398.0043495,119.7558839,0.999371946,390.2252688,131.2585294,0.999998808,385.7545753,116.2481432,1,523.8804901,26.87628043,0.02
51,272.5166879,283.6040689,0.100746006,267.4879022,209.9507737,1,252.4611845,213.6212714,1,397.8426298,125.350613,0.993488908,389.3440557,131.5322197,0.999994993,385.8376923,117.7498237,0.999998927,521.9016645,27.00676918,0.82
52,261.9988489,198.1636381,0.055966467,268.0400606,210.0355768,1,252.7464628,213.3230275,1,396.4407136,126.7756374,0.956738532,387.3116254,132.5826252,0.999996543,385.0528541,119.4832428,0.999928236,522.9284503,26.79387498,0.42
53,262.1149096,198.0917482,0.043002751,268.4243644,209.961122,1,253.417697,213.3285552,1,394.2674756,126.6293287,0.928567767,386.2285365,131.3767825,0.999991775,384.7659268,119.3326788,0.999691367,522.8360211,26.37710702,0.47
54,262.6568985,198.877255,0.046761036,268.8838296,210.2785783,1,253.3979597,213.3360872,1,395.11765,136.7041819,0.62516588,384.4596491,139.7101468,0.999907017,389.5990798,129.4103959,0.988442361,523.2237332,27.73015487,0.70
55,261.9522557,198.6392503,0.041759174,268.6877547,210.0079141,1,253.4218769,213.4930278,1,394.4562336,136.6895092,0.540825367,383.225332,138.199896,0.998813987,389.876513,132.4495006,0.752221823,524.3808539,28.10103958,0.94
56,262.4367929,199.1024823,0.073487177,268.0366166,210.5304756,1,252.9281492,214.0770087,1,633.2798259,49.78211784,0.015967751,380.0328426,109.9005713,0.99968648,365.9648206,103.2750793,0.999652147,523.9358259,27.62758175,0.93
57,264.8999062,198.9398518,0.233531073,269.4763066,210.3732576,1,254.255595,212.8761815,1,372.6464772,95.35836887,0.999755681,379.8349182,105.238647,1,364.7417713,100.5926264,1,523.1178538,28.4436613,0.93
58,262.5844626,198.7220216,0.050165378,269.2309862,210.0486541,1,253.747947,213.1186781,1,372.8620518,87.68228459,0.999993801,380.1035184,101.6101352,1,365.731647,96.17385149,1,524.3912218,28.18671988,0.90
59,262.0771728,198.4247656,0.029084682,268.9838534,209.692235,1,253.8575641,213.2338512,1,372.8667768,82.40813446,0.999998927,381.543173,96.77898645,1,365.1959883,91.14571649,1,523.8077655,27.68984899,0.79
60,263.9030309,197.9942865,0.064586684,270.3893776,210.147758,1,255.1764781,213.216942,1,374.4146664,82.44853926,0.999999642,381.5883471,95.014606,1,365.0815924,90.30825615,1,521.7751703,27.17476732,0.34
61,263.5148668,198.0767965,0.042220827,270.1182535,210.4293885,1,254.2894874,213.386025,1,375.1950459,80.97144938,0.999999881,381.467063,93.58818007,1,365.2744879,89.27556229,1,524.0653253,29.20561981,0.91
62,264.0367742,198.7545514,0.055532366,270.7015007,210.3334761,1,255.271517,213.2962739,1,374.4260759,80.33798647,1,381.4477041,92.74852538,1,365.2669113,88.10639763,1,523.9744883,28.51327664,0.76
63,265.9264221,198.6260529,0.062288009,270.7476737,210.2944708,1,255.1291459,213.6840706,1,375.5359726,80.41407871,1,382.2445967,93.42274201,1,365.4396194,88.32428455,1,522.9552939,29.40523434,0.54
64,262.8614426,199.2596774,0.019219328,269.968678,210.0492086,1,254.1893475,213.9197292,1,374.8075533,80.13908195,1,382.3299766,92.56875139,1,365.1713752,88.3751893,1,523.2278481,29.56143486,0.74
65,255.1373994,199.0383446,0.007232048,268.7202564,209.851779,1,254.4846051,214.2054553,1,374.762361,79.92493129,1,382.4855471,92.69715977,1,365.7376515,88.36962461,1,312.2373838,3.626042366,0.98
66,252.6753715,199.1648746,0.225436315,265.799552,209.6337302,1,252.2503923,214.6353648,1,374.1308084,81.29521847,0.999992371,382.0629749,93.88386142,1,364.9926752,87.95185709,1,312.0653486,3.441405296,1.00
67,252.4557076,199.6460803,0.150840655,265.5879588,210.6615968,1,252.4198179,215.1290066,1,374.2280564,80.83999586,0.999995351,382.4576986,93.74673462,1,365.3679529,87.45939517,1,312.0642562,3.280339241,1.00
68,253.3549516,199.4415202,0.095403023,265.8076749,210.937254,1,252.3292984,214.6116281,1,374.3006079,80.76222372,0.999989986,382.3582897,93.77632666,1,364.9717302,87.73534036,1,311.4020085,3.057818413,1.00
69,257.7431755,199.2925332,0.050319865,266.5072218,210.4896855,1,253.0409284,214.5173025,1,374.7239001,81.01458406,0.999976516,382.4605219,94.13869667,1,365.8067089,87.32754922,1,311.6131797,3.244866371,1.00
70,252.9179572,200.2256677,0.091248408,266.0520768,210.3419175,1,252.0187923,215.1150815,1,373.8262178,80.35869646,0.999978304,382.7218826,94.14971852,1,365.5055561,88.14699602,1,312.7557111,3.543828011,1.00
71,257.2795372,199.7342114,0.153337121,266.3754015,210.9305027,1,251.94902,215.4927011,1,374.3593452,81.29633141,0.999994874,382.5577188,93.90645123,1,365.6281919,87.58253455,1,312.6741519,3.250260353,1.00
72,252.7115335,202.1814116,0.547447443,264.4958911,211.2697358,1,251.6479778,216.7102103,1,374.3906865,81.19799852,0.999991894,382.1721659,93.90727592,1,365.1867962,87.81093931,1,313.388885,3.732303619,1.00
73,253.1839323,204.5190956,0.777371705,264.6893816,211.8861114,1,250.3432809,217.8285604,1,377.6328816,81.66795826,0.999999642,386.1167971,95.71056747,1,368.6480772,88.47661734,1,313.3869834,3.354498863,1.00
74,252.1671439,205.6399515,0.291643322,265.3675342,212.2503176,1,250.3630116,218.692903,1,388.9645137,88.46145821,0.998660684,390.0687878,102.2749224,1,380.550399,91.39344388,0.999997258,313.7741728,3.970724106,1.00
75,246.0303221,205.9908311,0.996739209,261.5802598,211.7482133,1,249.6222997,219.7719285,1,396.5687718,101.9078615,0.999535441,393.9803383,108.7361017,0.999998569,389.4128834,98.44264805,0.999998569,311.8136411,3.066485405,1.00
76,246.5679607,204.7259945,0.846453309,263.2463524,210.7977074,1,249.9194169,219.1818717,1,399.1804075,103.7614481,0.999994755,395.8284311,110.9213572,1,389.8470356,99.08180797,1,313.0867357,3.783921242,1.00
77,244.8474239,205.0260504,0.331174761,261.8248793,211.7619033,1,248.5763817,219.3942682,1,402.4716378,104.4211106,0.999999642,398.7178407,112.4251676,1,393.4272602,100.1614838,1,311.6390448,2.815006256,1.00
78,275.8428806,283.6808332,0.424154282,261.0455261,211.4769253,1,248.6306672,219.7994535,1,404.8523327,101.9263353,0.999999881,401.3992612,109.934297,0.999999881,397.037091,99.24810368,0.999999642,311.5135663,3.360368729,1.00
79,275.6588642,283.7806574,0.277647436,261.3412261,211.660231,1,248.2789669,219.8460177,1,406.8824573,99.11500889,0.999989986,404.7215661,107.5975552,0.999999881,398.6962788,97.52362943,0.999996424,311.6564703,3.151010513,1.00
80,273.5543222,282.7479913,0.196752474,261.8880255,211.5408661,1,248.6664371,219.5993291,1,409.4372087,94.96841455,0.999991417,407.4688747,105.5140159,0.999999166,399.789257,95.72736716,0.999998331,311.7180254,3.142076492,1.00
81,276.0683302,284.6097881,0.069416068,260.6565208,211.8318368,1,247.5987697,219.5878906,1,413.5100764,94.18644476,0.99997139,408.5827527,104.8753428,0.999999881,402.9154449,93.93581104,0.999999762,312.3265843,3.249777794,1.00
82,241.8809013,205.6795639,0.55501765,259.0027771,212.1383546,1,246.4380975,221.4818954,1,414.4536395,93.47375357,0.999995351,408.0260048,104.2964454,0.999999762,403.3789383,92.82966948,0.999999762,312.0373778,3.246660233,1.00
83,240.1701422,207.9498038,0.781429172,257.7201056,212.9585845,1,244.9356357,222.4441144,1,410.6026434,94.10064268,0.999980211,407.792202,103.5612481,0.999999166,402.3528101,91.64451292,0.999998569,312.6556058,3.555835724,1.00
84,235.983444,209.9635055,0.999993563,254.4085071,212.8445713,1,242.7474096,224.7416143,1,409.3672175,96.2701695,0.999967337,406.8664854,104.0445328,0.999999404,400.9869132,91.78240231,0.999998331,311.919338,3.602966309,1.00
85,234.6662399,210.841442,0.999999762,251.7874827,213.5948489,1,240.9299805,226.3157191,1,405.6872789,97.98867249,0.994170725,404.6250508,102.5064216,0.999988198,398.0436957,92.56831986,0.999954462,312.7717919,3.488948822,1.00
86,234.76684,211.8750822,0.999999881,250.7617455,214.8450084,1,240.6816437,226.6711736,1,405.0148488,100.3408008,0.999953866,402.1452775,103.9178469,0.999992728,397.635138,93.36394262,0.999985814,312.1525412,3.331457138,1.00
87,235.6484019,211.895663,1,250.7099123,214.7251968,1,240.2913117,226.7459641,1,404.7874539,110.3325949,0.999999285,399.2383547,112.0801969,0.999999762,401.9788682,100.4133997,0.999999642,312.6485701,3.765733719,1.00
88,234.9720025,212.3042635,1,249.9478283,215.2778907,1,240.0435162,226.9013172,1,406.8371325,115.4182214,1,400.9275675,118.9859674,1,404.5536446,103.99052,0.999999881,313.2656789,4.317900658,1.00
89,234.6512524,212.7624494,1,248.910944,215.2701938,1,238.9548101,226.6111461,1,408.4578824,120.2882328,1,400.8807931,122.3225336,1,407.0540373,107.9934727,1,312.2159677,3.355644226,1.00
90,233.9958949,211.8912628,1,248.9132204,215.2882714,1,238.4537849,226.4715519,1,406.3695366,123.0520585,1,400.4639792,125.0973295,0.999999881,405.1530198,110.009938,1,312.5195141,3.079318047,1.00
91,234.9041257,212.2952677,1,249.8934674,215.3567147,1,239.5993085,226.7810078,1,405.0354611,125.4195839,1,399.130255,126.688072,1,403.0062447,113.9943147,1,312.5245094,2.771212578,1.00
92,234.7537507,211.9387002,1,249.7774138,215.2318285,1,239.5576897,226.7601309,1,405.9629289,130.7389526,1,398.5997169,129.8124514,1,404.075252,118.6912837,1,312.4282737,2.77756691,1.00
93,235.300582,211.496766,1,250.8014894,214.7924514,1,240.1010649,226.5077667,1,407.0756629,130.9699593,1,400.2184248,133.0950706,1,404.3560274,118.4120586,1,312.3490777,2.511322975,1.00
94,236.0007309,211.2290022,1,251.1299825,214.9892447,1,240.744005,226.6803818,1,404.9745955,130.007462,1,399.3245981,132.1996562,1,402.6104503,116.8843894,1,311.5794499,2.095032692,1.00
95,235.8394224,210.6033649,0.999999404,251.1284294,214.0713537,1,240.9868557,225.7349014,1,403.9060128,129.9179869,1,397.6005999,131.0445137,1,401.5713992,116.99404,1,311.7580228,2.47974205,1.00
96,235.5141928,210.05241,0.999999762,250.9188976,213.6982689,1,240.8409083,226.1160116,1,403.5170074,130.1880908,1,397.5947331,132.792566,1,401.8923402,117.0399582,1,311.8399184,2.859654427,1.00
97,233.7476277,209.7908936,0.99999845,251.0977988,212.803786,1,240.9828644,226.1161389,1,403.8129622,129.5415726,1,397.1514267,131.5112844,1,400.5499341,116.9056632,1,311.6874859,2.918507576,1.00
98,236.7703136,208.209743,0.996557117,254.5122666,213.2341248,1,242.4259192,224.6798482,1,407.8124263,127.1549997,1,399.8115199,130.4264064,1,401.3804071,114.3615164,1,312.0318565,3.152137756,1.00
99,236.8625137,208.9549789,0.99984777,253.3431295,212.9460866,1,242.4122767,225.2948499,1,412.9255913,128.9478631,0.999999881,402.1525729,131.7545233,1,404.4506643,113.523056,1,310.8784785,2.728531837,1.00
100,236.4581541,209.0395303,0.999833584,253.5082263,212.8916521,1,242.2049737,224.523068,1,413.7703424,127.159301,0.999999881,402.7386106,130.8346062,1,402.1238712,113.1866174,1,311.2478681,2.770095825,1.00
101,235.8333411,209.304543,0.999900818,254.5107191,213.3897362,1,242.6819018,225.5153828,1,415.3566933,127.1440067,1,403.0276818,131.2560291,1,402.011868,113.3462701,1,311.0048511,2.3596735,1.00
102,236.5396343,208.7199645,0.974572003,256.0682111,213.1208214,1,243.1945844,224.4350042,1,415.4167666,126.7123075,1,403.4575607,131.0745378,1,402.4952015,112.9416018,1,310.9178076,1.888058662,1.00
103,232.8075628,210.9882733,0.999778211,254.6291277,213.0793209,1,243.0884899,226.0203342,1,416.5224247,123.1141992,1,404.0915847,128.6461487,1,400.9630888,110.5642977,1,311.3316376,2.398755074,1.00
104,231.112658,211.7019257,0.999997735,253.4307424,213.5901076,1,241.5373333,225.8629298,1,415.8042612,122.468269,0.999999881,403.7093665,128.1802511,1,401.2919948,110.4856734,1,311.070832,2.469203949,1.00
105,230.5619788,212.765822,0.999996901,252.7534984,214.2508488,1,240.7555189,227.2193534,1,415.0150671,121.7836144,0.999999881,402.9731332,127.4575818,1,400.2964213,110.112323,1,312.047081,2.925503731,1.00
106,229.433714,212.7867277,0.999977827,252.0613457,214.0863526,1,240.0918531,227.3802836,1,415.2523727,121.6254251,0.999999881,403.1767661,127.3357046,1,400.7275963,109.9441799,1,311.5626838,2.769421577,1.00
107,228.215917,212.7194228,0.999998808,251.0176954,214.1596625,1,239.2776728,227.5682436,1,412.6070399,121.1529531,0.999999881,403.4059053,127.2778845,1,401.6897798,109.4174715,1,312.2064309,2.895914078,1.00
108,228.2341928,212.866845,0.999999762,249.8578477,213.7379671,1,239.3307498,227.6131146,1,414.3658831,119.393532,0.999999881,403.8562842,124.9534746,1,400.5183814,107.4910858,1,311.6695037,3.430380821,1.00
109,229.7380855,212.6661242,1,250.0879273,213.4827926,1,240.1159654,227.0826977,1,413.7129763,119.5434861,1,402.2246318,125.4581628,1,400.3301492,107.8001189,1,312.2569518,3.382855415,1.00
